520,0.64
515,0.68
505,0.63
530,0.67
510,0.72
505,0.73
485,0.66
515,0.68
525,0.65
505,0.74
560,0.68
500,0.65
510,0.64
545,0.74
515,0.64
495,0.61
475,0.67
510,0.72
520,0.58
520,0.6
540,0.66
465,0.71
495,0.62
530,0.72
540,0.72
560,0.75
505,0.67
500,0.64
480,0.67
570,0.73
535,0.69
515,0.74
545,0.7
490,0.64
520,0.74
530,0.7
545,0.68
520,0.65
515,0.72
525,0.6
525,0.72
560,0.69
535,0.64
545,0.7
445,0.62
495,0.63
510,0.71
540,0.64
540,0.66
550,0.71
530,0.56
455,0.67
520,0.79
490,0.75
530,0.72
555,0.7
485,0.65
510,0.73
565,0.59
595,0.72
515,0.72
505,0.56
565,0.72
455,0.74
505,0.63
490,0.72
555,0.74
555,0.67
530,0.69
510,0.71
515,0.7
490,0.71
540,0.63
475,0.71
550,0.71
535,0.66
520,0.72
555,0.63
530,0.73
475,0.69
510,0.72
520,0.64
505,0.62
565,0.68
555,0.71
520,0.61
530,0.68
560,0.71
560,0.7
520,0.76
545,0.62
525,0.72
505,0.67
555,0.63
505,0.77
555,0.7
535,0.67
585,0.67
525,0.61
530,0.74
480,0.69
570,0.71
500,0.63
550,0.7
525,0.69
505,0.64
525,0.76
500,0.73
495,0.63
525,0.67
490,0.65
480,0.71
520,0.68
475,0.72
530,0.7
575,0.69
565,0.72
470,0.74
560,0.64
520,0.77
560,0.67
530,0.72
475,0.66
515,0.78
525,0.73
515,0.66
515,0.71
530,0.64
545,0.65
540,0.74
500,0.71
525,0.69
560,0.69
540,0.73
575,0.66
550,0.77
530,0.84
525,0.77
495,0.72
535,0.69
535,0.66
520,0.67
510,0.69
530,0.79
525,0.74
480,0.74
525,0.69
485,0.55
600,0.76
475,0.68
520,0.73
560,0.67
535,0.7
505,0.8
515,0.64
500,0.61
530,0.7
540,0.7
565,0.76
550,0.59
530,0.61
600,0.77
540,0.75
520,0.72
505,0.72
540,0.76
515,0.78
510,0.71
545,0.61
505,0.67
515,0.62
540,0.66
540,0.6
510,0.63
495,0.74
585,0.72
540,0.59
525,0.7
560,0.62
520,0.69
490,0.72
530,0.67
530,0.75
535,0.7
555,0.75
545,0.71
515,0.72
480,0.7
550,0.76
575,0.72
550,0.7
510,0.65
515,0.74
505,0.65
550,0.69
540,0.71
490,0.63
490,0.7
530,0.75
555,0.76
580,0.61
575,0.72
520,0.66
535,0.63
550,0.64
505,0.7
555,0.68
520,0.7
525,0.7
525,0.7
540,0.62
520,0.78
500,0.7
510,0.65
515,0.76
520,0.72
530,0.66
530,0.73
545,0.64
565,0.74
510,0.73
520,0.61
485,0.7
500,0.72
525,0.74
495,0.67
560,0.67
555,0.8
545,0.64
520,0.67
530,0.69
515,0.64
510,0.64
565,0.65
510,0.67
520,0.64
485,0.69
565,0.72
525,0.69
465,0.71
510,0.67
510,0.68
500,0.68
485,0.7
555,0.64
505,0.65
510,0.7
575,0.7
510,0.7
520,0.68
460,0.68
540,0.65
490,0.62
540,0.66
510,0.76
485,0.62
490,0.64
550,0.69
580,0.69
510,0.7
570,0.7
530,0.65
530,0.59
525,0.68
555,0.71
595,0.66
525,0.62
540,0.69
520,0.77
615,0.61
570,0.65
520,0.7
580,0.74
565,0.7
