460,0.37
505,0.36
495,0.34
570,0.34
495,0.43
560,0.43
420,0.39
505,0.39
500,0.31
540,0.44
515,0.38
540,0.4
475,0.4
490,0.39
520,0.46
500,0.42
475,0.4
510,0.37
495,0.43
505,0.42
520,0.41
520,0.39
500,0.39
475,0.42
495,0.43
500,0.37
500,0.46
465,0.34
535,0.38
530,0.31
540,0.43
530,0.37
520,0.4
480,0.37
510,0.4
485,0.36
500,0.32
425,0.34
480,0.43
495,0.38
515,0.32
405,0.37
505,0.4
505,0.35
495,0.39
485,0.43
500,0.43
530,0.4
475,0.43
495,0.44
495,0.37
485,0.45
550,0.42
580,0.39
415,0.39
585,0.39
465,0.44
500,0.33
515,0.37
520,0.35
485,0.4
470,0.39
545,0.39
490,0.39
535,0.47
450,0.39
480,0.42
505,0.34
510,0.39
525,0.42
460,0.44
510,0.43
515,0.38
490,0.43
525,0.38
470,0.36
525,0.43
510,0.41
485,0.41
475,0.36
505,0.28
530,0.36
485,0.39
485,0.34
475,0.39
510,0.44
485,0.42
490,0.46
475,0.32
540,0.37
465,0.42
520,0.39
455,0.36
470,0.36
540,0.4
500,0.46
465,0.35
495,0.34
485,0.41
520,0.44
520,0.38
460,0.41
535,0.37
535,0.44
495,0.44
550,0.38
545,0.39
460,0.35
505,0.41
565,0.4
470,0.35
520,0.43
515,0.35
485,0.41
495,0.34
530,0.44
500,0.36
450,0.38
455,0.37
490,0.41
530,0.4
505,0.45
